order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,order_month,delivery_days,total_order_value,customer_type,product_category_name_english
110bb98db579131adc6f4d8bbd97c673,28b81bdab1b97c8081cdd453dbef9778,delivered,2018-06-17 11:30:00,2018-06-17 11:54:00,2018-06-18 12:03:00,2018-06-19 18:38:00,2018-06-28,e6efd96a3cf7cd30f71140d4db5c916d,13273,valinhos,SP,1.0,ab1f9387c0627dd24000bfbc54fdeee0,8b321bb669392f5163d04c59e235e066,2018-06-19 11:54:00,12.25,7.39,1.0,credit_card,1.0,39.28,eletronicos,45.0,456.0,1,175.0,22.0,11.0,16.0,2018-06,2.0,19.64,One-time,electronics
110bb98db579131adc6f4d8bbd97c673,28b81bdab1b97c8081cdd453dbef9778,delivered,2018-06-17 11:30:00,2018-06-17 11:54:00,2018-06-18 12:03:00,2018-06-19 18:38:00,2018-06-28,e6efd96a3cf7cd30f71140d4db5c916d,13273,valinhos,SP,2.0,ab1f9387c0627dd24000bfbc54fdeee0,8b321bb669392f5163d04c59e235e066,2018-06-19 11:54:00,12.25,7.39,1.0,credit_card,1.0,39.28,eletronicos,45.0,456.0,1,175.0,22.0,11.0,16.0,2018-06,2.0,19.64,One-time,electronics
110d11411569c88d2745d55180027f3e,dcdc2e29ce9bfb07a3c6d0d1e0775073,delivered,2017-10-03 12:56:00,2017-10-03 13:07:00,2017-10-04 21:10:00,2017-10-10 02:29:00,2017-10-27,3cb299a034806c72f41c926e8231ff90,4325,sao paulo,SP,1.0,3d3c4219b64b1a968490e7bdfa43bf1f,0bae85eb84b9fb3bd773911e89288d54,2017-10-09 13:07:00,49.9,20.84,1.0,credit_card,3.0,70.74,utilidades_domesticas,53.0,117.0,6,1950.0,40.0,16.0,16.0,2017-10,6.0,70.74,One-time,housewares
110d9355d6338eab0a65a0cacdde5434,02060b47874e560f104dad93ae22e6f1,delivered,2018-07-24 21:30:00,2018-07-24 21:50:00,2018-07-25 15:35:00,2018-08-02 19:46:00,2018-08-10,2a6f1c54c079bb319508a8278df9febc,54250,jaboatao dos guararapes,PE,1.0,acdcfb0e41f8091492386a014aa8d57d,f9eedec3129e8cc6b6429c42d0808c5b,2018-07-30 21:50:00,539.9,26.5,1.0,credit_card,5.0,566.4,relogios_presentes,34.0,1162.0,1,522.0,20.0,13.0,16.0,2018-07,8.0,566.4,One-time,watches_gifts
110db9a85229d82cf8223a0315afaf8f,5870764232b1c85c58f471bea1c2f982,delivered,2017-08-03 17:34:00,2017-08-04 06:45:00,2017-08-04 18:23:00,2017-08-11 13:32:00,2017-08-17,16d3bbc6c5f8fcfe1547160c74f215e8,6852,itapecerica da serra,SP,1.0,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2017-08-11 06:45:00,75.0,13.08,1.0,boleto,1.0,88.08,moveis_decoracao,44.0,903.0,6,2600.0,50.0,10.0,30.0,2017-08,7.0,88.08,One-time,furniture_decor
110f190bf49ab04f3ead4f860570e902,bbe2d2a9243953e0145ab851d3acc014,delivered,2017-10-03 15:46:00,2017-10-03 15:56:00,2017-10-04 16:24:00,2017-10-06 21:48:00,2017-10-20,cc2bef54fa72102dca9777ff483f75a5,12232,sao jose dos campos,SP,1.0,10c2160beca6757676b447aab88e5129,1660ad786c27fd935378b6192a90b417,2017-10-09 15:56:00,130.0,12.11,1.0,credit_card,9.0,92.11,informatica_acessorios,37.0,978.0,3,1500.0,25.0,15.0,25.0,2017-10,3.0,142.11,One-time,computers_accessories
110f190bf49ab04f3ead4f860570e902,bbe2d2a9243953e0145ab851d3acc014,delivered,2017-10-03 15:46:00,2017-10-03 15:56:00,2017-10-04 16:24:00,2017-10-06 21:48:00,2017-10-20,cc2bef54fa72102dca9777ff483f75a5,12232,sao jose dos campos,SP,1.0,10c2160beca6757676b447aab88e5129,1660ad786c27fd935378b6192a90b417,2017-10-09 15:56:00,130.0,12.11,2.0,voucher,1.0,50.0,informatica_acessorios,37.0,978.0,3,1500.0,25.0,15.0,25.0,2017-10,3.0,142.11,One-time,computers_accessories
110f23195a2ddb2ccaad30b37bfacbbf,150143ea3d26900ada875ff4ca7950a4,delivered,2017-12-01 16:34:00,2017-12-01 16:49:00,2017-12-08 21:28:00,2017-12-26 19:34:00,2018-01-03,7cb20dd79b4b5bfda52b712000a30de5,29143,cariacica,ES,1.0,eefb750a45a4ba505ffd4813ecaf2b18,870d0118f7a9d85960f29ad89d5d989a,2017-12-07 16:49:00,19.9,19.59,1.0,credit_card,3.0,75.98,moveis_sala,57.0,1054.0,2,2000.0,26.0,10.0,19.0,2017-12,25.0,39.489999999999995,One-time,furniture_living_room
110f23195a2ddb2ccaad30b37bfacbbf,150143ea3d26900ada875ff4ca7950a4,delivered,2017-12-01 16:34:00,2017-12-01 16:49:00,2017-12-08 21:28:00,2017-12-26 19:34:00,2018-01-03,7cb20dd79b4b5bfda52b712000a30de5,29143,cariacica,ES,2.0,e5f8f7fec18736ea009f2f7334543497,870d0118f7a9d85960f29ad89d5d989a,2017-12-07 16:49:00,16.9,19.59,1.0,credit_card,3.0,75.98,moveis_sala,57.0,1054.0,2,925.0,22.0,10.0,17.0,2017-12,25.0,36.489999999999995,One-time,furniture_living_room
110f6ca5866b291c8689e08bebf7f8f8,96fd06edf4a19ef74e5316052553b842,delivered,2018-02-14 11:43:00,2018-02-14 11:55:00,2018-02-16 18:53:00,2018-03-13 20:44:00,2018-03-07,b74721ba5a1ebdadc2c934e21b7e208f,22793,rio de janeiro,RJ,1.0,fb01a5fc09b9b9563c2ee41a22f07d54,522620dcb18a6b31cd7bdf73665113a9,2018-02-21 10:55:00,689.89,22.4,1.0,credit_card,5.0,712.29,consoles_games,33.0,912.0,2,1500.0,33.0,25.0,11.0,2018-02,27.0,712.29,One-time,consoles_games
11104e15dc0997a6ba0aaaf449f51160,b2a682e0a1f89cff5840ed5838888bba,delivered,2018-04-04 13:54:00,2018-04-06 03:15:00,2018-04-07 16:51:00,2018-04-10 17:40:00,2018-04-19,e0a1aa604ed61564997b8d69144e415b,13820,jaguariuna,SP,1.0,bb42f37fc3d9130e4a4339d24a47dd7c,da8622b14eb17ae2831f4ac5b9dab84a,2018-04-12 03:15:00,44.9,5.56,1.0,boleto,1.0,76.58,cama_mesa_banho,59.0,81.0,1,400.0,20.0,2.0,15.0,2018-04,6.0,50.46,One-time,bed_bath_table
11104e15dc0997a6ba0aaaf449f51160,b2a682e0a1f89cff5840ed5838888bba,delivered,2018-04-04 13:54:00,2018-04-06 03:15:00,2018-04-07 16:51:00,2018-04-10 17:40:00,2018-04-19,e0a1aa604ed61564997b8d69144e415b,13820,jaguariuna,SP,2.0,0a9a9c25c5a06532d1766e00db833a7f,da8622b14eb17ae2831f4ac5b9dab84a,2018-04-12 03:15:00,14.99,11.13,1.0,boleto,1.0,76.58,beleza_saude,36.0,365.0,1,100.0,16.0,3.0,15.0,2018-04,6.0,26.12,One-time,health_beauty
11112c53dc1c411e991ae06fafeef392,e50e1d62ee7e61dc8bc6fc13a772acb0,delivered,2018-06-25 21:19:00,2018-06-27 08:11:00,2018-06-28 14:54:00,2018-07-04 14:52:00,2018-07-20,2cdefbdec98ffa1324d5e066c8e190d0,84240,pirai do sul,PR,1.0,3c9ddb88ecde498679b5c3b5f9b0a213,70126eecc6aa1274392a1743866e9678,2018-07-03 03:32:00,38.8,18.37,1.0,boleto,1.0,57.17,brinquedos,56.0,378.0,3,270.0,26.0,9.0,16.0,2018-06,8.0,57.17,One-time,toys
1111ae8786d1dd62967c733d41fa4bb3,210370103d5af0d119b9871c0b4435db,delivered,2017-10-20 16:57:00,2017-10-21 03:07:00,2017-10-24 16:51:00,2017-10-27 16:12:00,2017-11-13,f5ad37694fec1bb0acb578cbd9ea73ce,1240,sao paulo,SP,1.0,6af89b97a841482f79c52765bfe0d699,c3cfdc648177fdbbbb35635a37472c53,2017-10-30 03:07:00,289.9,21.52,1.0,boleto,1.0,311.42,esporte_lazer,38.0,2378.0,1,1743.0,29.0,26.0,24.0,2017-10,6.0,311.41999999999996,One-time,sports_leisure
11120c214b9f50a8c39dbeec8685db6b,e8a2dab1e442d28c1fe38085954fd5ee,delivered,2017-06-25 23:06:00,2017-06-25 23:22:00,2017-06-27 13:33:00,2017-07-05 12:14:00,2017-07-28,43fcee98a4442ab2f299df637f8e2413,66093,belem,PA,1.0,fd4269ef0b64a4ef82eb098107665158,5bffbafbb22daf6d3bfc216a46db8708,2017-06-29 23:22:00,189.99,30.86,1.0,credit_card,1.0,220.85,informatica_acessorios,44.0,237.0,1,1666.0,25.0,26.0,24.0,2017-06,9.0,220.85000000000002,One-time,computers_accessories
1112bad3c4cd355a36c9d51e7e8e57d1,5629e64f4d9749f0cd9f31b3f7a8ab1b,delivered,2017-03-13 19:07:00,2017-03-13 19:07:00,2017-03-14 14:18:00,2017-03-22 08:48:00,2017-04-10,a89fda3959d8c06361efbfe9d530377c,22020,rio de janeiro,RJ,1.0,2ea92fab7565c4fe9f91a5e4e1756258,3d871de0142ce09b7081e2b9d1733cb1,2017-03-17 19:07:00,69.9,17.23,1.0,credit_card,3.0,87.13,papelaria,55.0,178.0,3,10600.0,60.0,20.0,29.0,2017-03,8.0,87.13000000000001,One-time,stationery
1114091b46acad2586d4f3b4d9a24ad5,7ab308e3492fdcf0bddccc03a53fc67a,delivered,2018-03-26 17:08:00,2018-03-26 17:27:00,2018-03-28 20:06:00,2018-03-31 12:08:00,2018-04-20,1378385cfc76dd22948e0d2916345971,21220,rio de janeiro,RJ,1.0,e14736de1aa61cedecf657207bce5ffa,c89cf7c468a48af70aada384e722f9e2,2018-03-30 17:27:00,40.0,8.82,1.0,credit_card,1.0,48.82,brinquedos,19.0,274.0,2,400.0,32.0,10.0,26.0,2018-03,4.0,48.82,One-time,toys
1116b4c0d6e3854854c9967dd1453113,31f86490c762d46b158dcee5e60bad98,delivered,2018-07-05 12:45:00,2018-07-05 16:21:00,2018-07-06 11:12:00,2018-07-12 17:54:00,2018-07-26,8bb030743faec73539d6f82d8a29d263,12227,sao jose dos campos,SP,1.0,ef5c31aee1d5074121a478b14d3eb50e,3d871de0142ce09b7081e2b9d1733cb1,2018-07-11 13:31:00,79.0,22.37,1.0,credit_card,5.0,101.37,papelaria,58.0,202.0,5,8600.0,60.0,20.0,29.0,2018-07,7.0,101.37,One-time,stationery
1116c22b8ac5fd55755a1357d17cb070,73b2d497721c5fa9118c61c9b6d5f54e,delivered,2018-03-09 13:18:00,2018-03-09 13:29:00,2018-03-13 21:21:00,2018-04-16 19:42:00,2018-04-11,37d8cb15f748fcbfb0a8f2155bf93b69,6028,osasco,SP,1.0,6e7df7f4622d4360261995dbd5e787d0,7901646fdd36a55f564ffaf2dbccaaf7,2018-03-15 13:29:00,119.0,23.9,1.0,credit_card,3.0,142.9,ferramentas_jardim,30.0,2284.0,1,1450.0,26.0,15.0,23.0,2018-03,38.0,142.9,One-time,garden_tools
1116c3f9b18a7680ea8f531b11b4b15e,5224cca00cc6574164a987220d88cd1e,delivered,2018-04-15 19:14:00,2018-04-15 19:31:00,2018-04-16 23:42:00,2018-04-18 23:38:00,2018-05-04,9ef311403f8625701c580ce47e3466e4,13387,nova odessa,SP,1.0,3ba707b28e8f14b4a194e442d1294cac,23c38debaffe4a25a30fdbd9b586a13f,2018-04-19 19:31:00,117.97,18.91,1.0,credit_card,2.0,136.88,ferramentas_jardim,58.0,757.0,4,3550.0,52.0,11.0,20.0,2018-04,3.0,136.88,One-time,garden_tools
1116eef143ff0ec32867729b83df8530,79d2e12ed1aad80999c0e06020a54959,delivered,2018-01-18 21:57:00,2018-01-18 22:09:00,2018-01-19 22:12:00,2018-02-17 00:58:00,2018-02-20,521fd2b54e467c35feba992b774285b0,90660,porto alegre,RS,1.0,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-01-25 22:09:00,69.9,19.98,2.0,voucher,1.0,50.0,moveis_decoracao,44.0,903.0,6,2600.0,50.0,10.0,30.0,2018-01,29.0,89.88000000000001,One-time,furniture_decor
1116eef143ff0ec32867729b83df8530,79d2e12ed1aad80999c0e06020a54959,delivered,2018-01-18 21:57:00,2018-01-18 22:09:00,2018-01-19 22:12:00,2018-02-17 00:58:00,2018-02-20,521fd2b54e467c35feba992b774285b0,90660,porto alegre,RS,1.0,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-01-25 22:09:00,69.9,19.98,1.0,credit_card,1.0,39.88,moveis_decoracao,44.0,903.0,6,2600.0,50.0,10.0,30.0,2018-01,29.0,89.88000000000001,One-time,furniture_decor
1118f05e23d1a8082fa47f8a377de658,8292e9df852ab7fce9e1bafc08870878,canceled,2018-08-07 15:05:00,2018-08-07 15:15:00,,,2018-08-13,2348acb8486ed639e2a7e9e2aa198d45,23815,itaguai,RJ,1.0,49f19939bc5c8639e06c36d3bf01ee98,81783131d2a97c8d44d406a4be81b5d9,2018-08-09 15:15:00,113.1,8.21,1.0,credit_card,3.0,242.62,brinquedos,45.0,842.0,2,213.0,16.0,13.0,14.0,2018-08,,121.31,One-time,toys
1118f05e23d1a8082fa47f8a377de658,8292e9df852ab7fce9e1bafc08870878,canceled,2018-08-07 15:05:00,2018-08-07 15:15:00,,,2018-08-13,2348acb8486ed639e2a7e9e2aa198d45,23815,itaguai,RJ,2.0,49f19939bc5c8639e06c36d3bf01ee98,81783131d2a97c8d44d406a4be81b5d9,2018-08-09 15:15:00,113.1,8.21,1.0,credit_card,3.0,242.62,brinquedos,45.0,842.0,2,213.0,16.0,13.0,14.0,2018-08,,121.31,One-time,toys
111dc64700f0263f8001c38215036c92,1ea3ca77718813f33e7fab2e98c1e5c6,delivered,2018-06-19 09:19:00,2018-06-19 09:36:00,2018-06-25 13:48:00,2018-06-28 21:24:00,2018-07-19,0be14b0c84ef1e97ae279ad1418e933b,4164,sao paulo,SP,1.0,18b0e642cbae7251e60a64aa07dd9eb9,85d9eb9ddc5d00ca9336a2219c97bb13,2018-06-29 09:31:00,22.32,15.26,1.0,credit_card,1.0,37.58,informatica_acessorios,24.0,718.0,2,200.0,41.0,2.0,29.0,2018-06,9.0,37.58,One-time,computers_accessories
111e8cdb5890a7e3beae3e717737ca51,211558da2c2cdbbd6c45a9df249997f3,delivered,2017-10-31 10:16:00,2017-11-01 12:30:00,2017-11-08 21:26:00,2017-11-20 11:47:00,2017-11-14,f55b7e6959225119961d9cf0d867d970,14020,ribeirao preto,SP,1.0,ba82e510acd9a0fe69a44cafea53f9aa,0e44d110fa6a54e121cb2c095a77762f,2017-11-08 12:30:00,4.2,11.85,2.0,voucher,1.0,14.79,papelaria,43.0,166.0,1,200.0,16.0,10.0,11.0,2017-10,20.0,16.05,One-time,stationery
111e8cdb5890a7e3beae3e717737ca51,211558da2c2cdbbd6c45a9df249997f3,delivered,2017-10-31 10:16:00,2017-11-01 12:30:00,2017-11-08 21:26:00,2017-11-20 11:47:00,2017-11-14,f55b7e6959225119961d9cf0d867d970,14020,ribeirao preto,SP,1.0,ba82e510acd9a0fe69a44cafea53f9aa,0e44d110fa6a54e121cb2c095a77762f,2017-11-08 12:30:00,4.2,11.85,1.0,credit_card,1.0,1.26,papelaria,43.0,166.0,1,200.0,16.0,10.0,11.0,2017-10,20.0,16.05,One-time,stationery
11200294ab90161f54f7effdea8d9466,389dfb5774ff4738514d05e7165f172e,delivered,2017-09-20 12:26:00,2017-09-20 12:37:00,2017-09-20 19:08:00,2017-09-25 14:13:00,2017-10-17,834fb6fbf803ce3a26e00ddae5324764,1155,sao paulo,SP,1.0,42a2bd596fda1baef5719cb74f73030c,da8622b14eb17ae2831f4ac5b9dab84a,2017-09-29 12:37:00,89.9,13.65,1.0,credit_card,6.0,103.55,cama_mesa_banho,60.0,188.0,1,1300.0,44.0,2.0,35.0,2017-09,5.0,103.55000000000001,One-time,bed_bath_table
11210d2ba14b85282d66a4c956724533,51293a462a75bbaa62b024a7da9e068a,delivered,2018-02-05 16:15:00,2018-02-06 04:33:00,2018-02-20 13:48:00,2018-03-06 11:29:00,2018-03-28,6979b81e6b16100f6a5213030d2c8f82,99950,tapejara,RS,1.0,516ccdc0667fe7e260156d1998ef9546,7c67e1448b00f6e969d365cea6b010ab,2018-02-20 02:55:00,116.94,34.18,1.0,boleto,1.0,151.12,moveis_escritorio,37.0,1069.0,1,7563.0,58.0,65.0,30.0,2018-02,28.0,151.12,One-time,office_furniture
11213bccfe63e0bbbd624aaed30f199d,a76399fd355e46b6b04d71fa2e63eb4d,delivered,2017-08-05 23:11:00,2017-08-08 04:15:00,2017-08-10 13:08:00,2017-08-25 20:47:00,2017-08-29,89367b100e66582c1cb224ebde4727da,95330,veranopolis,RS,1.0,57e089e3103f5cda6a4ce23b77399bdb,aafe36600ce604f205b86b5084d3d767,2017-08-14 04:15:00,59.9,16.18,1.0,boleto,1.0,76.08,bebes,18.0,1194.0,4,650.0,20.0,8.0,14.0,2017-08,19.0,76.08,One-time,baby
11242fc97afd67d5b5a7e211aad24bb8,0502d707915775b984e0976f86be4e70,delivered,2017-09-27 17:06:00,2017-09-27 17:14:00,2017-09-29 16:07:00,2017-10-05 15:41:00,2017-10-19,d57c7566fa71943643f46f06ce571ea0,17900,dracena,SP,1.0,9cc4f78d8deda3da85bfd76aea339cbd,4a3ca9315b744ce9f8e9374361493884,2017-10-03 17:14:00,161.0,13.47,1.0,credit_card,10.0,174.47,cama_mesa_banho,56.0,311.0,1,2900.0,45.0,15.0,35.0,2017-09,7.0,174.47,One-time,bed_bath_table
112490cce29341aee638288316388fe4,3eb2cd642de0c9e7dcc7f14afabba6a6,delivered,2017-08-18 22:36:00,2017-08-18 22:50:00,2017-08-21 21:50:00,2017-08-25 18:56:00,2017-09-12,4f690c27f260e55819bdfab13caa7136,9931,diadema,SP,1.0,7d4e368d9174a4f30f3b8aa533c6a44c,0ea22c1cfbdc755f86b9b54b39c16043,2017-08-23 22:50:00,34.9,14.1,1.0,credit_card,4.0,49.0,fashion_bolsas_e_acessorios,55.0,395.0,5,100.0,16.0,9.0,11.0,2017-08,6.0,49.0,One-time,fashion_bags_accessories
1124e4ebba42a10ac32ef40dd8dd6475,6dd0d2722ed39d0d25fa5c164b46dc67,delivered,2018-08-08 00:01:00,2018-08-08 00:15:00,2018-08-08 08:52:00,2018-08-14 19:51:00,2018-08-16,4193c3b925c28a8bed29a97e6f30421e,11495,guaruja,SP,1.0,466c3d5cdc2189e98333b68c00a1c756,f7ccf836d21b2fb1de37564105216cc1,2018-08-10 00:15:00,39.0,13.85,1.0,credit_card,5.0,52.85,cama_mesa_banho,35.0,444.0,1,650.0,30.0,3.0,19.0,2018-08,6.0,52.85,One-time,bed_bath_table
1126e3a4ac41a7be5c3cc650d36ccc54,5f798676abe9fe538e2242c8c07ae325,delivered,2018-08-01 13:30:00,2018-08-01 13:44:00,2018-08-03 12:27:00,2018-08-08 19:08:00,2018-08-22,7236dee958fe8db7b71ae8858c07640e,23515,rio de janeiro,RJ,1.0,052413504e5295cd66ec4ced0b310062,4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-03 13:44:00,149.9,19.15,1.0,credit_card,7.0,169.05,relogios_presentes,55.0,570.0,1,165.0,16.0,10.0,12.0,2018-08,7.0,169.05,One-time,watches_gifts
1126e8ce51fcc395870c8fabcf7de709,223a9aa3954976590fb34edd7ad9ef63,delivered,2018-08-01 21:53:00,2018-08-03 02:43:00,2018-08-06 15:02:00,2018-08-08 20:22:00,2018-08-07,ad3865b06077d4271c1968dd91f76aa7,5089,sao paulo,SP,1.0,87d6047f661dc87643c40612a6eff3b3,4a1f694197d05fe70026b016a7316b41,2018-08-08 02:43:00,42.99,11.32,1.0,boleto,1.0,54.31,moveis_decoracao,52.0,200.0,2,1150.0,25.0,23.0,25.0,2018-08,6.0,54.31,One-time,furniture_decor
112909cbca6ebc18ce400189ea165cae,4c669e5b6ae17e66d4551e3e625c7f1e,delivered,2018-06-26 13:22:00,2018-06-27 13:12:00,2018-06-28 15:11:00,2018-07-03 18:46:00,2018-07-17,3be4334db5ff06c6940d580f36424fab,18200,itapetininga,SP,1.0,fc1d8637c0268af3db482c14b7ef8e75,da8622b14eb17ae2831f4ac5b9dab84a,2018-06-29 13:12:00,149.9,10.08,1.0,credit_card,6.0,425.27,cama_mesa_banho,60.0,269.0,1,1700.0,34.0,7.0,32.0,2018-06,7.0,159.98000000000002,One-time,bed_bath_table
112909cbca6ebc18ce400189ea165cae,4c669e5b6ae17e66d4551e3e625c7f1e,delivered,2018-06-26 13:22:00,2018-06-27 13:12:00,2018-06-28 15:11:00,2018-07-03 18:46:00,2018-07-17,3be4334db5ff06c6940d580f36424fab,18200,itapetininga,SP,2.0,9a0620ddaf3055b7e588e936e036a529,da8622b14eb17ae2831f4ac5b9dab84a,2018-06-29 13:12:00,114.9,17.74,1.0,credit_card,6.0,425.27,cama_mesa_banho,60.0,271.0,1,1600.0,34.0,7.0,32.0,2018-06,7.0,132.64000000000001,One-time,bed_bath_table
112909cbca6ebc18ce400189ea165cae,4c669e5b6ae17e66d4551e3e625c7f1e,delivered,2018-06-26 13:22:00,2018-06-27 13:12:00,2018-06-28 15:11:00,2018-07-03 18:46:00,2018-07-17,3be4334db5ff06c6940d580f36424fab,18200,itapetininga,SP,3.0,9a0620ddaf3055b7e588e936e036a529,da8622b14eb17ae2831f4ac5b9dab84a,2018-06-29 13:12:00,114.9,17.74,1.0,credit_card,6.0,425.27,cama_mesa_banho,60.0,271.0,1,1600.0,34.0,7.0,32.0,2018-06,7.0,132.64000000000001,One-time,bed_bath_table
112b993827414a482ef6534e251fad3a,88eddac47472e08eb17d96a25969a655,delivered,2018-01-29 17:26:00,2018-02-03 23:31:00,2018-02-01 18:48:00,2018-02-02 19:52:00,2018-02-14,2a0ac21838f4a0a00c767bbed07de79a,7196,guarulhos,SP,1.0,3ceb44c75e6981ff0987bb90c95694c0,30a2f535bb48308f991d0b9ad4a8c4bb,2018-02-06 02:35:00,49.9,9.03,1.0,boleto,1.0,117.86,moveis_decoracao,63.0,1214.0,5,450.0,50.0,3.0,25.0,2018-01,4.0,58.93,One-time,furniture_decor
112b993827414a482ef6534e251fad3a,88eddac47472e08eb17d96a25969a655,delivered,2018-01-29 17:26:00,2018-02-03 23:31:00,2018-02-01 18:48:00,2018-02-02 19:52:00,2018-02-14,2a0ac21838f4a0a00c767bbed07de79a,7196,guarulhos,SP,2.0,57c580a8fbf3d8374b06bee7b6f4ce31,30a2f535bb48308f991d0b9ad4a8c4bb,2018-02-06 02:35:00,49.9,9.03,1.0,boleto,1.0,117.86,moveis_decoracao,57.0,780.0,3,400.0,50.0,3.0,25.0,2018-01,4.0,58.93,One-time,furniture_decor
112ba690c4750a816a8862fefc3855b5,7ed8cd86353bf8c4e78091c8f84fdcd0,delivered,2017-04-06 20:24:00,2017-04-06 20:35:00,2017-04-10 06:53:00,2017-04-17 08:32:00,2017-05-02,2f41863e0922b8d1fbb756691b5c315b,8320,sao paulo,SP,1.0,8c23bb9086f957dd72ca80085f06697e,dc4a0fc896dc34b0d5bfec8438291c80,2017-04-14 20:32:00,165.86,14.93,1.0,credit_card,8.0,180.79,cama_mesa_banho,57.0,125.0,2,2400.0,70.0,10.0,60.0,2017-04,10.0,180.79000000000002,One-time,bed_bath_table
112d51fc31fb26262d2b28130947b467,5d1d5cf88e19cea5ad2e28637b584848,delivered,2018-08-11 23:36:00,2018-08-13 02:05:00,2018-08-14 12:24:00,2018-08-23 16:27:00,2018-08-24,07d0c128c7e29a5e898825c8cbbe2c2d,4945,sao paulo,SP,1.0,2ffdf10e724b958c0f7ea69e97d32f64,4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-15 02:05:00,212.0,14.14,1.0,credit_card,4.0,226.14,relogios_presentes,59.0,582.0,1,263.0,17.0,12.0,13.0,2018-08,11.0,226.14,One-time,watches_gifts
112e22ce5f700d2155befd89a15b4a5b,90eb27e381d8c75dd3acf2f87fd8aa50,delivered,2018-05-07 11:48:00,2018-05-07 18:10:00,2018-05-09 14:27:00,2018-05-11 20:04:00,2018-05-15,5d2dc9ddc1b45859fcf6ab31a54bd668,5074,sao paulo,SP,1.0,02ca198b1084a6d8ed9e152d84243bfb,062c325cd6a2b87845fab56b4ec2eeae,2018-05-11 18:10:00,37.88,8.88,1.0,credit_card,1.0,46.76,bebes,58.0,544.0,3,2650.0,16.0,24.0,24.0,2018-05,4.0,46.760000000000005,One-time,baby
112e4bf33b48220e04bb8fac65cce36e,1a7998311dc094daaa4dcf05cc9955e7,delivered,2017-11-21 23:34:00,2017-11-21 23:50:00,2017-11-22 15:24:00,2017-12-08 20:35:00,2017-12-11,da5accd4f6307c42b93fbaf5ac0bd0a0,27966,macae,RJ,1.0,82183967d9fde935fc0b0189bb68ccec,6cd68b3ed6d59aaa9fece558ad360c0a,2017-11-27 23:50:00,55.9,16.15,1.0,credit_card,2.0,72.05,malas_acessorios,41.0,132.0,1,500.0,22.0,46.0,34.0,2017-11,16.0,72.05,One-time,luggage_accessories
113035b11296fba96615d97215b9e301,c76b3c74f7a361753f9b9cae17614acc,delivered,2018-01-08 14:23:00,2018-01-08 14:35:00,2018-01-12 22:49:00,2018-01-17 19:33:00,2018-01-31,d4a89ca3e6dd577dbb09c9cfef80a494,12607,lorena,SP,1.0,0a5a2b08a41a3a61ee984c9445891098,b2ba3715d723d245138f291a6fe42594,2018-01-12 14:35:00,134.9,13.28,1.0,credit_card,4.0,148.18,papelaria,42.0,190.0,2,1600.0,35.0,50.0,20.0,2018-01,9.0,148.18,One-time,stationery
1131e3e4aa9fba7bbfbb2acb07718ea1,62ebd1175fa5b4e5529ceabb27f72b1a,delivered,2018-01-07 00:18:00,2018-01-07 00:26:00,2018-01-09 19:55:00,2018-01-12 00:26:00,2018-02-06,2df1c82be7fac3b14a4305bfd8de01bd,22775,rio de janeiro,RJ,1.0,ee406bf28024d97771c4b1e8b7e8e219,7a67c85e85bb2ce8582c35f2203ad736,2018-01-11 00:26:00,144.99,17.26,1.0,credit_card,3.0,162.25,cool_stuff,54.0,629.0,1,1050.0,36.0,24.0,22.0,2018-01,5.0,162.25,One-time,cool_stuff
1133be08257f4765d8551429f4ad2144,177fc7ae2e9f2151a7273d1040eeb7a8,delivered,2018-07-20 10:25:00,2018-07-20 10:35:00,2018-07-20 14:41:00,2018-08-04 15:06:00,2018-08-15,00e10a3ff1e104902141546420f5a18b,91796,porto alegre,RS,1.0,ef7f13c7694be202c48017b71801815c,f46490624488d3ff7ce78613913a7711,2018-07-27 10:35:00,49.9,23.11,1.0,credit_card,3.0,73.01,beleza_saude,57.0,1343.0,1,3650.0,23.0,23.0,23.0,2018-07,15.0,73.00999999999999,One-time,health_beauty
11353d8c2550bd22ef8c18735c303f5f,c070a39e2e1a6ffa15ac18f096422d2c,delivered,2018-03-19 23:11:00,2018-03-19 23:28:00,2018-03-20 19:21:00,2018-04-10 16:34:00,2018-04-11,e0d5e4dcc51b803017994bfd88070910,13068,campinas,SP,1.0,5dee2c14e1989141e15d341d4c62d72a,670c26e0f1bf8d0576271d5cfaec6d2b,2018-03-25 23:28:00,87.9,13.74,1.0,credit_card,4.0,101.64,esporte_lazer,56.0,859.0,1,353.0,23.0,15.0,16.0,2018-03,21.0,101.64,One-time,sports_leisure
